"CREATEDBYID","CREATEDDATE","ID","ISDELETED","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","OWNERID","SYSTEMMODSTAMP","TIPOLOGIA__C","UTENTE__C"
"0050E00000527RMQAY","2019-07-25T10:07:11.000Z","a4y0E000000DFDRQA4","false","0050E00000527RMQAY","2019-07-25T10:07:11.000Z","","","ACC-00000134","0050E00000527RMQAY","2019-07-25T10:07:11.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T10:08:36.000Z","a4y0E000000DFDWQA4","false","0050E00000527RMQAY","2019-07-25T10:08:36.000Z","","","ACC-00000135","0050E00000527RMQAY","2019-07-25T10:08:36.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T10:32:53.000Z","a4y0E000000DFDbQAO","false","0050E00000527RMQAY","2019-07-25T10:32:53.000Z","","","ACC-00000136","0050E00000527RMQAY","2019-07-25T10:32:53.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T10:34:13.000Z","a4y0E000000DFDgQAO","false","0050E00000527RMQAY","2019-07-25T10:34:13.000Z","","","ACC-00000137","0050E00000527RMQAY","2019-07-25T10:34:13.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T10:37:58.000Z","a4y0E000000DFDlQAO","false","0050E00000527RMQAY","2019-07-25T10:37:58.000Z","","","ACC-00000138","0050E00000527RMQAY","2019-07-25T10:37:58.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T10:38:44.000Z","a4y0E000000DFDqQAO","false","0050E00000527RMQAY","2019-07-25T10:38:44.000Z","","","ACC-00000139","0050E00000527RMQAY","2019-07-25T10:38:44.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T10:40:30.000Z","a4y0E000000DFDvQAO","false","0050E00000527RMQAY","2019-07-25T10:40:30.000Z","","","ACC-00000140","0050E00000527RMQAY","2019-07-25T10:40:30.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T10:43:45.000Z","a4y0E000000DFE0QAO","false","0050E00000527RMQAY","2019-07-25T10:43:45.000Z","","","ACC-00000141","0050E00000527RMQAY","2019-07-25T10:43:45.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T10:53:01.000Z","a4y0E000000DFE5QAO","false","0050E00000527RMQAY","2019-07-25T10:53:01.000Z","","","ACC-00000142","0050E00000527RMQAY","2019-07-25T10:53:01.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T11:03:46.000Z","a4y0E000000DFEAQA4","false","0050E00000527RMQAY","2019-07-25T11:03:46.000Z","","","ACC-00000143","0050E00000527RMQAY","2019-07-25T11:03:46.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T11:34:03.000Z","a4y0E000000DFEFQA4","false","0050E00000527RMQAY","2019-07-25T11:34:03.000Z","","","ACC-00000144","0050E00000527RMQAY","2019-07-25T11:34:03.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T11:38:38.000Z","a4y0E000000DFEKQA4","false","0050E00000527RMQAY","2019-07-25T11:38:38.000Z","","","ACC-00000145","0050E00000527RMQAY","2019-07-25T11:38:38.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T13:51:25.000Z","a4y0E000000DFEPQA4","false","0050E00000527RMQAY","2019-07-25T13:51:25.000Z","","","ACC-00000146","0050E00000527RMQAY","2019-07-25T13:51:25.000Z","","a4n0E000000n1bIQAQ"
"0050E00000527RMQAY","2019-07-25T13:54:00.000Z","a4y0E000000DFEUQA4","false","0050E00000527RMQAY","2019-07-25T13:54:00.000Z","","","ACC-00000147","0050E00000527RMQAY","2019-07-25T13:54:00.000Z","","a4n0E000000n1bJQAQ"
"0050E00000527RMQAY","2019-07-25T15:18:53.000Z","a4y0E000000DFEZQA4","false","0050E00000527RMQAY","2019-07-25T15:18:53.000Z","","","ACC-00000148","0050E00000527RMQAY","2019-07-25T15:18:53.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T15:20:44.000Z","a4y0E000000DFEeQAO","false","0050E00000527RMQAY","2019-07-25T15:20:44.000Z","","","ACC-00000149","0050E00000527RMQAY","2019-07-25T15:20:44.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T15:20:50.000Z","a4y0E000000DFEjQAO","false","0050E00000527RMQAY","2019-07-25T15:20:50.000Z","","","ACC-00000150","0050E00000527RMQAY","2019-07-25T15:20:50.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T15:59:11.000Z","a4y0E000000DFEoQAO","false","0050E00000527RMQAY","2019-07-25T15:59:11.000Z","","","ACC-00000151","0050E00000527RMQAY","2019-07-25T15:59:11.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-25T22:59:04.000Z","a4y0E000000DFEtQAO","false","0050E00000527RMQAY","2019-07-25T22:59:04.000Z","","","ACC-00000152","0050E00000527RMQAY","2019-07-25T22:59:04.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T06:30:48.000Z","a4y0E000000DFF3QAO","false","0050E00000527RMQAY","2019-07-26T06:30:48.000Z","","","ACC-00000153","0050E00000527RMQAY","2019-07-26T06:30:48.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T07:25:21.000Z","a4y0E000000DFF8QAO","false","0050E00000527RMQAY","2019-07-26T07:25:21.000Z","","","ACC-00000154","0050E00000527RMQAY","2019-07-26T07:25:21.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T09:19:56.000Z","a4y0E000000DFFDQA4","false","0050E00000527RMQAY","2019-07-26T09:19:56.000Z","","","ACC-00000155","0050E00000527RMQAY","2019-07-26T09:19:56.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T09:21:48.000Z","a4y0E000000DFFIQA4","false","0050E00000527RMQAY","2019-07-26T09:21:48.000Z","","","ACC-00000156","0050E00000527RMQAY","2019-07-26T09:21:48.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T09:28:39.000Z","a4y0E000000DFFNQA4","false","0050E00000527RMQAY","2019-07-26T09:28:39.000Z","","","ACC-00000157","0050E00000527RMQAY","2019-07-26T09:28:39.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T09:31:08.000Z","a4y0E000000DFFSQA4","false","0050E00000527RMQAY","2019-07-26T09:31:08.000Z","","","ACC-00000158","0050E00000527RMQAY","2019-07-26T09:31:08.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T09:34:48.000Z","a4y0E000000DFFXQA4","false","0050E00000527RMQAY","2019-07-26T09:34:48.000Z","","","ACC-00000159","0050E00000527RMQAY","2019-07-26T09:34:48.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T09:35:15.000Z","a4y0E000000DFFcQAO","false","0050E00000527RMQAY","2019-07-26T09:35:15.000Z","","","ACC-00000160","0050E00000527RMQAY","2019-07-26T09:35:15.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T10:15:15.000Z","a4y0E000000DFFhQAO","false","0050E00000527RMQAY","2019-07-26T10:15:15.000Z","","","ACC-00000161","0050E00000527RMQAY","2019-07-26T10:15:15.000Z","","a4n0E000000n1bIQAQ"
"0050E00000527RMQAY","2019-07-26T12:49:57.000Z","a4y0E000000DFFmQAO","false","0050E00000527RMQAY","2019-07-26T12:49:57.000Z","","","ACC-00000162","0050E00000527RMQAY","2019-07-26T12:49:57.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T13:25:46.000Z","a4y0E000000DFFrQAO","false","0050E00000527RMQAY","2019-07-26T13:25:46.000Z","","","ACC-00000163","0050E00000527RMQAY","2019-07-26T13:25:46.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T13:26:03.000Z","a4y0E000000DFFwQAO","false","0050E00000527RMQAY","2019-07-26T13:26:03.000Z","","","ACC-00000164","0050E00000527RMQAY","2019-07-26T13:26:03.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T13:35:07.000Z","a4y0E000000DFG1QAO","false","0050E00000527RMQAY","2019-07-26T13:35:07.000Z","","","ACC-00000165","0050E00000527RMQAY","2019-07-26T13:35:07.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:23:58.000Z","a4y0E000000DFG6QAO","false","0050E00000527RMQAY","2019-07-26T14:23:58.000Z","","","ACC-00000166","0050E00000527RMQAY","2019-07-26T14:23:58.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:24:29.000Z","a4y0E000000DFGBQA4","false","0050E00000527RMQAY","2019-07-26T14:24:29.000Z","","","ACC-00000167","0050E00000527RMQAY","2019-07-26T14:24:29.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T14:26:47.000Z","a4y0E000000DFGGQA4","false","0050E00000527RMQAY","2019-07-26T14:26:47.000Z","","","ACC-00000168","0050E00000527RMQAY","2019-07-26T14:26:47.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:27:40.000Z","a4y0E000000DFGLQA4","false","0050E00000527RMQAY","2019-07-26T14:27:40.000Z","","","ACC-00000169","0050E00000527RMQAY","2019-07-26T14:27:40.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:29:48.000Z","a4y0E000000DFGQQA4","false","0050E00000527RMQAY","2019-07-26T14:29:48.000Z","","","ACC-00000170","0050E00000527RMQAY","2019-07-26T14:29:48.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:38:40.000Z","a4y0E000000DFGVQA4","false","0050E00000527RMQAY","2019-07-26T14:38:40.000Z","","","ACC-00000171","0050E00000527RMQAY","2019-07-26T14:38:40.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T14:42:22.000Z","a4y0E000000DFGaQAO","false","0050E00000527RMQAY","2019-07-26T14:42:22.000Z","","","ACC-00000172","0050E00000527RMQAY","2019-07-26T14:42:22.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:49:33.000Z","a4y0E000000DFGfQAO","false","0050E00000527RMQAY","2019-07-26T14:49:33.000Z","","","ACC-00000173","0050E00000527RMQAY","2019-07-26T14:49:33.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:50:13.000Z","a4y0E000000DFGkQAO","false","0050E00000527RMQAY","2019-07-26T14:50:13.000Z","","","ACC-00000174","0050E00000527RMQAY","2019-07-26T14:50:13.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:51:55.000Z","a4y0E000000DFGpQAO","false","0050E00000527RMQAY","2019-07-26T14:51:55.000Z","","","ACC-00000175","0050E00000527RMQAY","2019-07-26T14:51:55.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:54:07.000Z","a4y0E000000DFGuQAO","false","0050E00000527RMQAY","2019-07-26T14:54:07.000Z","","","ACC-00000176","0050E00000527RMQAY","2019-07-26T14:54:07.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:54:40.000Z","a4y0E000000DFGzQAO","false","0050E00000527RMQAY","2019-07-26T14:54:40.000Z","","","ACC-00000177","0050E00000527RMQAY","2019-07-26T14:54:40.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:56:23.000Z","a4y0E000000DFH4QAO","false","0050E00000527RMQAY","2019-07-26T14:56:23.000Z","","","ACC-00000178","0050E00000527RMQAY","2019-07-26T14:56:23.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T14:57:35.000Z","a4y0E000000DFH9QAO","false","0050E00000527RMQAY","2019-07-26T14:57:35.000Z","","","ACC-00000179","0050E00000527RMQAY","2019-07-26T14:57:35.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T15:08:52.000Z","a4y0E000000DFHEQA4","false","0050E00000527RMQAY","2019-07-26T15:08:52.000Z","","","ACC-00000180","0050E00000527RMQAY","2019-07-26T15:08:52.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T15:25:22.000Z","a4y0E000000DFHJQA4","false","0050E00000527RMQAY","2019-07-26T15:25:22.000Z","","","ACC-00000181","0050E00000527RMQAY","2019-07-26T15:25:22.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T15:31:20.000Z","a4y0E000000DFHOQA4","false","0050E00000527RMQAY","2019-07-26T15:31:20.000Z","","","ACC-00000182","0050E00000527RMQAY","2019-07-26T15:31:20.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T15:34:47.000Z","a4y0E000000DFHTQA4","false","0050E00000527RMQAY","2019-07-26T15:34:47.000Z","","","ACC-00000183","0050E00000527RMQAY","2019-07-26T15:34:47.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T15:39:34.000Z","a4y0E000000DFHYQA4","false","0050E00000527RMQAY","2019-07-26T15:39:34.000Z","","","ACC-00000184","0050E00000527RMQAY","2019-07-26T15:39:34.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T15:50:23.000Z","a4y0E000000DFHdQAO","false","0050E00000527RMQAY","2019-07-26T15:50:23.000Z","","","ACC-00000185","0050E00000527RMQAY","2019-07-26T15:50:23.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T15:53:04.000Z","a4y0E000000DFHiQAO","false","0050E00000527RMQAY","2019-07-26T15:53:04.000Z","","","ACC-00000186","0050E00000527RMQAY","2019-07-26T15:53:04.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T16:56:05.000Z","a4y0E000000DFHnQAO","false","0050E00000527RMQAY","2019-07-26T16:56:05.000Z","","","ACC-00000187","0050E00000527RMQAY","2019-07-26T16:56:05.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T18:08:47.000Z","a4y0E000000DFHsQAO","false","0050E00000527RMQAY","2019-07-26T18:08:47.000Z","","","ACC-00000188","0050E00000527RMQAY","2019-07-26T18:08:47.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-26T18:27:56.000Z","a4y0E000000DFHxQAO","false","0050E00000527RMQAY","2019-07-26T18:27:56.000Z","","","ACC-00000189","0050E00000527RMQAY","2019-07-26T18:27:56.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-07-26T20:15:48.000Z","a4y0E000000DFI2QAO","false","0050E00000527RMQAY","2019-07-26T20:15:48.000Z","","","ACC-00000190","0050E00000527RMQAY","2019-07-26T20:15:48.000Z","","a4n0E000000n1bIQAQ"
"0050E00000527RMQAY","2019-07-28T21:22:01.000Z","a4y0E000000DFIHQA4","false","0050E00000527RMQAY","2019-07-28T21:22:01.000Z","","","ACC-00000191","0050E00000527RMQAY","2019-07-28T21:22:01.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:36:35.000Z","a4y0E000000DFIRQA4","false","0050E00000527RMQAY","2019-07-29T07:36:35.000Z","","","ACC-00000192","0050E00000527RMQAY","2019-07-29T07:36:35.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:38:03.000Z","a4y0E000000DFIWQA4","false","0050E00000527RMQAY","2019-07-29T07:38:03.000Z","","","ACC-00000193","0050E00000527RMQAY","2019-07-29T07:38:03.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:39:39.000Z","a4y0E000000DFIbQAO","false","0050E00000527RMQAY","2019-07-29T07:39:39.000Z","","","ACC-00000194","0050E00000527RMQAY","2019-07-29T07:39:39.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:47:15.000Z","a4y0E000000DFIgQAO","false","0050E00000527RMQAY","2019-07-29T07:47:15.000Z","","","ACC-00000195","0050E00000527RMQAY","2019-07-29T07:47:15.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:48:39.000Z","a4y0E000000DFIhQAO","false","0050E00000527RMQAY","2019-07-29T07:48:39.000Z","","","ACC-00000197","0050E00000527RMQAY","2019-07-29T07:48:39.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:47:41.000Z","a4y0E000000DFIlQAO","false","0050E00000527RMQAY","2019-07-29T07:47:41.000Z","","","ACC-00000196","0050E00000527RMQAY","2019-07-29T07:47:41.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:49:55.000Z","a4y0E000000DFIqQAO","false","0050E00000527RMQAY","2019-07-29T07:49:55.000Z","","","ACC-00000198","0050E00000527RMQAY","2019-07-29T07:49:55.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:50:58.000Z","a4y0E000000DFIvQAO","false","0050E00000527RMQAY","2019-07-29T07:50:58.000Z","","","ACC-00000199","0050E00000527RMQAY","2019-07-29T07:50:58.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:51:46.000Z","a4y0E000000DFJ0QAO","false","0050E00000527RMQAY","2019-07-29T07:51:46.000Z","","","ACC-00000200","0050E00000527RMQAY","2019-07-29T07:51:46.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T07:54:07.000Z","a4y0E000000DFJ5QAO","false","0050E00000527RMQAY","2019-07-29T07:54:07.000Z","","","ACC-00000201","0050E00000527RMQAY","2019-07-29T07:54:07.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T08:03:10.000Z","a4y0E000000DFJAQA4","false","0050E00000527RMQAY","2019-07-29T08:03:10.000Z","","","ACC-00000202","0050E00000527RMQAY","2019-07-29T08:03:10.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T08:34:30.000Z","a4y0E000000DFJFQA4","false","0050E00000527RMQAY","2019-07-29T08:34:30.000Z","","","ACC-00000203","0050E00000527RMQAY","2019-07-29T08:34:30.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T08:40:04.000Z","a4y0E000000DFJKQA4","false","0050E00000527RMQAY","2019-07-29T08:40:04.000Z","","","ACC-00000204","0050E00000527RMQAY","2019-07-29T08:40:04.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T08:46:34.000Z","a4y0E000000DFJPQA4","false","0050E00000527RMQAY","2019-07-29T08:46:34.000Z","","","ACC-00000205","0050E00000527RMQAY","2019-07-29T08:46:34.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T08:47:35.000Z","a4y0E000000DFJUQA4","false","0050E00000527RMQAY","2019-07-29T08:47:35.000Z","","","ACC-00000206","0050E00000527RMQAY","2019-07-29T08:47:35.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T08:49:23.000Z","a4y0E000000DFJZQA4","false","0050E00000527RMQAY","2019-07-29T08:49:23.000Z","","","ACC-00000207","0050E00000527RMQAY","2019-07-29T08:49:23.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T08:55:03.000Z","a4y0E000000DFJeQAO","false","0050E00000527RMQAY","2019-07-29T08:55:03.000Z","","","ACC-00000208","0050E00000527RMQAY","2019-07-29T08:55:03.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T08:57:09.000Z","a4y0E000000DFJjQAO","false","0050E00000527RMQAY","2019-07-29T08:57:09.000Z","","","ACC-00000209","0050E00000527RMQAY","2019-07-29T08:57:09.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T09:03:47.000Z","a4y0E000000DFJoQAO","false","0050E00000527RMQAY","2019-07-29T09:03:47.000Z","","","ACC-00000210","0050E00000527RMQAY","2019-07-29T09:03:47.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T09:04:34.000Z","a4y0E000000DFJtQAO","false","0050E00000527RMQAY","2019-07-29T09:04:34.000Z","","","ACC-00000211","0050E00000527RMQAY","2019-07-29T09:04:34.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T09:05:04.000Z","a4y0E000000DFJyQAO","false","0050E00000527RMQAY","2019-07-29T09:05:04.000Z","","","ACC-00000212","0050E00000527RMQAY","2019-07-29T09:05:04.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T09:23:28.000Z","a4y0E000000DFK3QAO","false","0050E00000527RMQAY","2019-07-29T09:23:28.000Z","","","ACC-00000213","0050E00000527RMQAY","2019-07-29T09:23:28.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T09:37:07.000Z","a4y0E000000DFK8QAO","false","0050E00000527RMQAY","2019-07-29T09:37:07.000Z","","","ACC-00000214","0050E00000527RMQAY","2019-07-29T09:37:07.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T09:38:04.000Z","a4y0E000000DFKDQA4","false","0050E00000527RMQAY","2019-07-29T09:38:04.000Z","","","ACC-00000215","0050E00000527RMQAY","2019-07-29T09:38:04.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T11:58:48.000Z","a4y0E000000DFKIQA4","false","0050E00000527RMQAY","2019-07-29T11:58:48.000Z","","","ACC-00000216","0050E00000527RMQAY","2019-07-29T11:58:48.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T11:58:59.000Z","a4y0E000000DFKNQA4","false","0050E00000527RMQAY","2019-07-29T11:58:59.000Z","","","ACC-00000217","0050E00000527RMQAY","2019-07-29T11:58:59.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T13:06:50.000Z","a4y0E000000DFKSQA4","false","0050E00000527RMQAY","2019-07-29T13:06:50.000Z","","","ACC-00000218","0050E00000527RMQAY","2019-07-29T13:06:50.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T13:13:36.000Z","a4y0E000000DFKXQA4","false","0050E00000527RMQAY","2019-07-29T13:13:36.000Z","","","ACC-00000219","0050E00000527RMQAY","2019-07-29T13:13:36.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T13:18:38.000Z","a4y0E000000DFKcQAO","false","0050E00000527RMQAY","2019-07-29T13:18:38.000Z","","","ACC-00000220","0050E00000527RMQAY","2019-07-29T13:18:38.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T13:22:03.000Z","a4y0E000000DFKhQAO","false","0050E00000527RMQAY","2019-07-29T13:22:03.000Z","","","ACC-00000221","0050E00000527RMQAY","2019-07-29T13:22:03.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T13:22:12.000Z","a4y0E000000DFKmQAO","false","0050E00000527RMQAY","2019-07-29T13:22:12.000Z","","","ACC-00000222","0050E00000527RMQAY","2019-07-29T13:22:12.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T13:23:52.000Z","a4y0E000000DFKrQAO","false","0050E00000527RMQAY","2019-07-29T13:23:52.000Z","","","ACC-00000223","0050E00000527RMQAY","2019-07-29T13:23:52.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T13:26:59.000Z","a4y0E000000DFKwQAO","false","0050E00000527RMQAY","2019-07-29T13:26:59.000Z","","","ACC-00000224","0050E00000527RMQAY","2019-07-29T13:26:59.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T13:29:59.000Z","a4y0E000000DFL1QAO","false","0050E00000527RMQAY","2019-07-29T13:29:59.000Z","","","ACC-00000225","0050E00000527RMQAY","2019-07-29T13:29:59.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T13:35:20.000Z","a4y0E000000DFL6QAO","false","0050E00000527RMQAY","2019-07-29T13:35:20.000Z","","","ACC-00000226","0050E00000527RMQAY","2019-07-29T13:35:20.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:10:17.000Z","a4y0E000000DFLBQA4","false","0050E00000527RMQAY","2019-07-29T14:10:17.000Z","","","ACC-00000227","0050E00000527RMQAY","2019-07-29T14:10:17.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:10:36.000Z","a4y0E000000DFLGQA4","false","0050E00000527RMQAY","2019-07-29T14:10:36.000Z","","","ACC-00000228","0050E00000527RMQAY","2019-07-29T14:10:36.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:13:05.000Z","a4y0E000000DFLLQA4","false","0050E00000527RMQAY","2019-07-29T14:13:05.000Z","","","ACC-00000229","0050E00000527RMQAY","2019-07-29T14:13:05.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:13:31.000Z","a4y0E000000DFLQQA4","false","0050E00000527RMQAY","2019-07-29T14:13:31.000Z","","","ACC-00000230","0050E00000527RMQAY","2019-07-29T14:13:31.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:13:59.000Z","a4y0E000000DFLVQA4","false","0050E00000527RMQAY","2019-07-29T14:13:59.000Z","","","ACC-00000231","0050E00000527RMQAY","2019-07-29T14:13:59.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:15:05.000Z","a4y0E000000DFLaQAO","false","0050E00000527RMQAY","2019-07-29T14:15:05.000Z","","","ACC-00000232","0050E00000527RMQAY","2019-07-29T14:15:05.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:25:59.000Z","a4y0E000000DFLfQAO","false","0050E00000527RMQAY","2019-07-29T14:25:59.000Z","","","ACC-00000233","0050E00000527RMQAY","2019-07-29T14:25:59.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:35:28.000Z","a4y0E000000DFLkQAO","false","0050E00000527RMQAY","2019-07-29T14:35:28.000Z","","","ACC-00000234","0050E00000527RMQAY","2019-07-29T14:35:28.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:41:14.000Z","a4y0E000000DFLpQAO","false","0050E00000527RMQAY","2019-07-29T14:41:14.000Z","","","ACC-00000235","0050E00000527RMQAY","2019-07-29T14:41:14.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:52:20.000Z","a4y0E000000DFLuQAO","false","0050E00000527RMQAY","2019-07-29T14:52:20.000Z","","","ACC-00000236","0050E00000527RMQAY","2019-07-29T14:52:20.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-07-29T14:52:30.000Z","a4y0E000000DFLzQAO","false","0050E00000527RMQAY","2019-07-29T14:52:30.000Z","","","ACC-00000237","0050E00000527RMQAY","2019-07-29T14:52:30.000Z","","a4n0E000000n0wsQAA"
